Timestamp,Sensor4,Sensor5,Sensor8,Sensor9,Label
2025-04-04 06:34:09,51,29,240,14,stick
2025-04-04 06:34:09,49,29,261,14,stick
2025-04-04 06:34:09,50,29,253,14,stick
2025-04-04 06:34:09,50,28,256,13,stick
2025-04-04 06:34:09,48,28,260,13,stick
2025-04-04 06:34:09,49,29,218,14,stick
2025-04-04 06:34:09,49,28,216,13,stick
2025-04-04 06:34:09,49,29,208,13,stick
2025-04-04 06:34:09,49,28,205,15,stick
2025-04-04 06:34:10,49,30,207,14,stick
2025-04-04 06:34:10,51,28,203,14,stick
2025-04-04 06:34:10,49,29,205,14,stick
2025-04-04 06:34:10,49,29,212,12,stick
2025-04-04 06:34:10,49,29,210,13,stick
2025-04-04 06:34:10,49,30,201,14,stick
2025-04-04 06:34:10,49,31,196,15,stick
2025-04-04 06:34:10,49,31,202,14,stick
2025-04-04 06:34:10,51,30,211,14,stick
2025-04-04 06:34:10,48,30,208,13,stick
2025-04-04 06:34:11,49,31,197,13,stick
2025-04-04 06:34:11,50,30,196,13,stick
2025-04-04 06:34:11,50,30,194,13,stick
2025-04-04 06:34:11,49,30,197,13,stick
2025-04-04 06:34:11,50,30,193,13,stick
2025-04-04 06:34:11,50,32,201,13,stick
2025-04-04 06:34:11,50,33,209,13,stick
2025-04-04 06:34:11,49,31,216,13,stick
2025-04-04 06:34:12,49,32,213,12,stick
2025-04-04 06:34:12,47,35,210,13,stick
2025-04-04 06:34:12,48,36,216,13,stick
2025-04-04 06:34:12,48,35,216,13,stick
2025-04-04 06:34:12,47,37,212,14,stick
2025-04-04 06:34:12,49,35,216,14,stick
2025-04-04 06:34:12,48,34,223,13,stick
2025-04-04 06:34:12,48,37,219,13,stick
2025-04-04 06:34:12,47,35,221,13,stick
2025-04-04 06:34:12,48,35,220,13,stick
2025-04-04 06:34:13,48,35,222,14,stick
2025-04-04 06:34:13,48,34,211,14,stick
2025-04-04 06:34:13,48,34,214,13,stick
2025-04-04 06:34:13,49,35,218,14,stick
2025-04-04 06:34:13,49,34,215,13,stick
2025-04-04 06:34:13,48,33,218,14,stick
2025-04-04 06:34:13,48,35,221,13,stick
2025-04-04 06:34:13,50,35,222,14,stick
2025-04-04 06:34:13,49,33,223,12,stick
2025-04-04 06:34:14,49,34,208,14,stick
2025-04-04 06:34:14,49,34,200,13,stick
2025-04-04 06:34:14,48,34,207,14,stick
2025-04-04 06:34:14,49,35,201,13,stick
2025-04-04 06:34:14,48,34,204,14,stick
2025-04-04 06:34:14,49,33,207,13,stick
2025-04-04 06:34:14,49,33,206,13,stick
2025-04-04 06:34:14,49,33,212,12,stick
2025-04-04 06:34:14,48,37,209,13,stick
2025-04-04 06:34:14,48,37,207,13,stick
2025-04-04 06:34:15,49,36,210,12,stick
2025-04-04 06:34:15,47,36,196,13,stick
2025-04-04 06:34:15,49,36,187,13,stick
2025-04-04 06:34:15,47,37,185,14,stick
2025-04-04 06:34:15,49,38,190,13,stick
2025-04-04 06:34:15,47,41,184,13,stick
2025-04-04 06:34:15,48,41,184,13,stick
2025-04-04 06:34:15,48,42,184,13,stick
2025-04-04 06:34:15,48,43,179,13,stick
2025-04-04 06:34:15,48,43,184,13,stick
2025-04-04 06:34:16,47,43,183,14,stick
2025-04-04 06:34:16,47,44,180,13,stick
2025-04-04 06:34:16,48,43,181,13,stick
2025-04-04 06:34:16,48,41,188,13,stick
2025-04-04 06:34:16,47,41,163,13,stick
2025-04-04 06:34:16,47,40,157,13,stick
2025-04-04 06:34:16,48,42,150,12,stick
2025-04-04 06:34:16,49,41,148,14,stick
2025-04-04 06:34:16,46,40,148,12,stick
2025-04-04 06:34:16,47,41,144,13,stick
2025-04-04 06:34:16,49,40,149,13,stick
2025-04-04 06:34:17,48,40,149,13,stick
2025-04-04 06:34:17,47,41,170,13,stick
2025-04-04 06:34:17,47,42,150,13,stick
2025-04-04 06:34:17,47,44,181,13,stick
2025-04-04 06:34:17,49,43,179,13,stick
2025-04-04 06:34:17,49,43,177,12,stick
2025-04-04 06:34:17,47,42,180,12,stick
2025-04-04 06:34:17,48,42,182,13,stick
2025-04-04 06:34:17,48,42,183,13,stick
2025-04-04 06:34:18,48,44,181,13,stick
2025-04-04 06:34:18,48,42,178,12,stick
2025-04-04 06:34:18,48,42,179,13,stick
2025-04-04 06:34:18,48,42,177,13,stick
2025-04-04 06:34:18,49,43,180,13,stick
2025-04-04 06:34:18,47,42,175,12,stick
2025-04-04 06:34:18,48,44,167,12,stick
2025-04-04 06:34:18,48,45,147,13,stick
2025-04-04 06:34:18,48,44,147,11,stick
2025-04-04 06:34:18,48,44,148,13,stick
2025-04-04 06:34:19,47,43,145,13,stick
2025-04-04 06:34:19,48,42,146,13,stick
2025-04-04 06:34:19,48,42,143,12,stick
2025-04-04 06:34:19,47,43,151,13,stick
2025-04-04 06:34:19,49,42,151,11,stick
2025-04-04 06:34:19,48,44,150,12,stick
2025-04-04 06:34:19,48,43,145,12,stick
2025-04-04 06:34:19,50,43,148,12,stick
2025-04-04 06:34:20,48,43,148,13,stick
2025-04-04 06:34:20,49,45,192,12,stick
2025-04-04 06:34:20,49,44,184,13,stick
2025-04-04 06:34:20,49,44,183,12,stick
2025-04-04 06:34:20,47,46,154,13,stick
2025-04-04 06:34:20,48,45,155,13,stick
2025-04-04 06:34:20,47,46,159,12,stick
2025-04-04 06:34:20,48,48,166,12,stick
2025-04-04 06:34:20,48,46,181,12,stick
2025-04-04 06:34:21,47,45,183,12,stick
2025-04-04 06:34:21,47,44,181,13,stick
2025-04-04 06:34:21,47,44,183,12,stick
2025-04-04 06:34:21,48,44,178,13,stick
2025-04-04 06:34:21,50,44,177,12,stick
2025-04-04 06:34:21,47,45,170,13,stick
2025-04-04 06:34:21,47,46,181,14,stick
2025-04-04 06:34:21,47,45,181,12,stick
2025-04-04 06:34:21,47,45,185,13,stick
2025-04-04 06:34:21,49,45,184,12,stick
2025-04-04 06:34:22,49,43,183,12,stick
2025-04-04 06:34:22,48,46,183,13,stick
